Canonical_ID,Original_Name,Full_Name,Smiley_ID,Smiley_Name,URAP_ID,URAP_Name,Gender,Chapter,Page,Saga
4611,"Skafti Þóroddsson, lögsögumaðr á Hjalla í Ölfusi, ",Skafti Þóroddsson,738,Skafti Thoroddsson the Lawspeaker,:257,Skafti Thoroddsson the Law Speaker,:1,:-1,:-1,:Egil
4614,"Skáld-Hrafn Önundarson, frá Mosfelli, ",Skáld-Hrafn Önundarson,454,Hrafn Onundarson (poet),:301,Hrafn Onundarson,:1,:-1,:-1,:Egil
4617,"Skalla-Grímr Kveld-Úlfsson, landnm. á Borg á Mýrum, ",Skalla-Grímr Kveld-Úlfsson,739,Skallagrim (Grim) Kveldulfsson,:12:480,Skallagrim Kveldulfsson,:1:1,:-1:22,:-1:312,:Egil:Laxdoela
4633,"Skegg-Bjálfi, norrænn farmaðr, ",Skegg-Bjálfi,98,Beard-Bjalfi,:62,Beard-Bjalfi,:1,:8,:508,:Gisla
4635,"Skegg-Þórir, í Herðlu, ",Skegg-Þórir,100,Beard-Thorir (at Herdla),:210,Beard Thorir,:1,:-1,:-1,:Egil
4642,"Skeggi Brandsson, í Skógum, ",Skeggi Brandsson,740,Skeggi Brandsson,:673,Skeggi Brandsson,:0,:78,:420,:Laxdoela
4651,"Skeggi Skinna-Bjarnarson (Miðrarðar-Skeggi), á Reykjum, ",Skeggi Skinna-Bjarnarson (Miðrarðar-Skeggi),742,Skeggi of Midfjord,:379,Skeggi of Midfjord,:1,:6,:280,:Laxdoela
4659,"Skeggi, faðir Skinna-Bjarnar, ",Skeggi,743,Skeggi the Dueller (at Saxo),:20,Skeggi the Dueller,:1,:2,:502,:Gisla
4671,"Skíði, á Skíðastöðum í Vatnsdal, ",Skíði,744,Skidi (at Skidastadir),:97,Skidi at Skidastadir,:1,:32,:239,:Vatnsdal
4699,"Skorri Helgason, Harðbeinssonar, ",Skorri Helgason,761,Snorri Thorgrimsson the Godi (main character in The Saga of the People of Eyri),:648,Skorri,:1,:64,:397,:Laxdoela
4701,"Skorri inn yngri, þræll Ketils gufu, ",Skorri inn yngri,746,Skorri (slave of Ketil Gufa),:247,Skorri,:1,:-1,:-1,:Egil
4721,"Skúli Þorsteinsson, á Borg, ",Skúli Þorsteinsson,748,Skuli Thorsteinsson (Egilsson),:292,Skuli Thorsteinsson,:1,:-1,:-1,:Egil
4726,"Skúmr, leysingi Húnröðar, ",Skúmr,749,Skum (freed slave),:148,Skum freed slave,:1,:47,:268,:Vatnsdal
4735,"Smið-Sturla Kjartansson, ",Smið-Sturla Kjartansson,752,Smid-Sturla Kjartansson,:523,Smid-Sturla,:1,:31,:326,:Laxdoela
4738,"Smiðr Ingimundarson, á Smiðsstöðum, ",Smiðr Ingimundarson,751,Smid Ingimundarson (son of Ingimund Thorsteinsson),:42,Smid Ingimundarson son of Ingimund Thorsteinsson,:1,:13,:209,:Vatnsdal
4761,"Snorri Álfsson, í Dölum, ",Snorri Álfsson,753,Snorri Alfsson (son of Alf of Dalir),:633,Snorri,:0,:57,:383,:Laxdoela
4764,"Snorri goði Þorgrímsson, á Helgafelli (Þorgrímr, Snerrir), ",Snorri goði Þorgrímsson,761,Snorri Thorgrimsson the Godi (main character in The Saga of the People of Eyri),:105:156,Snorri the Godi,:1:1,:18:-1,:524:-1,:Gisla:Eyrbyggja
4767,"Snorri Hallsteinsson, á Víðivöllum, ",Snorri Hallsteinsson,754,Snorri Hallsteinsson,:38,Snorri,:1,:14,:457,:Hrafnkel
4780,"Snorri Þorbrandsson, ór Álftafirði, ",Snorri Þorbrandsson,757,Snorri Thorbrandsson (of Alftafjord; see also Thorbrand Snorrason),:155,Snorri Thorbrandsson,:1,:-1,:-1,:Eyrbyggja
4781,"Snorri Þórðarson í Vatnsfirði (ranglega nefndr Þórðr), ",Snorri Þórðarson í Vatnsfirði (ranglega nefndr Þórðr),758,Snorri Thordarson (father of Thorvald Snorrason),:516,Snorri,:1,:31,:326,:Laxdoela
4793,"Sökkólfr, landnm. á Breiðabólstað í Sökkólfsdal, ",Sökkólfr,762,Sokkolf (a freed slave. settler in Sokkolfsdal),:391,Sokkolf,:1,:6,:280,:Laxdoela
4797,"Sölmundr Eilífsson arnar, í Ásbjarnarnesi, ",Sölmundr Eilífsson arnar,763,Solmund (father of Gudmund Solmundarson),:116,Solmund,:1,:-1,:-1,:Egil
4804,"Sólveig in fagra Atladóttir ins mjóva, jarls á Gaulum, ",Sólveig in fagra Atladóttir ins mjóva,766,Solveig the Fair (daughter of Earl Atli),:20,"Solveig the Fair Atli's daughter,",:0,:-1,:-1,:Egil
4807,"Sólveig, kona Helga Harðbeinssonar, ",Sólveig,765,Solveig (sister of Thorstein the Black),:627,Solveig,:0,:54,:378,:Laxdoela
4813,"Sölvi Húnþjófsson klofi, ",Sölvi Húnþjófsson klofi,767,Solvi Chopper (son of King Hunthjof),:26,Solvi Chopper Hunthjof's son,:1,:-1,:-1,:Egil
4855,"Starri Eiríksson (Guðdala-Starri, Hólmgöngu-Starri), ",Starri Eiríksson (Guðdala-Starri,769,Starri (Dueller-Starri) Eiriksson,:146,Starri Dueller-Starri Eiriksson,:1,:47,:267,:Vatnsdal
4864,"Steinarr Önundarson sjóna, at Ánabrekku, svo á Elliða í Staðarsveit, ",Steinarr Önundarson sjóna,776,Steinar Sjonason (son of Onund Anason Sjoni),:306,Steinar Sjonason,:1,:-1,:-1,:Egil
4877,"Steingrímr Guðmundarson, í Ásbjarnarnesi, ",Steingrímr Guðmundarson,777,Steingrim Gudmundarson,:509,Steingrim,:1,:31,:326,:Laxdoela
4903,"Steinn Guðmundarson, í Ásbjarnarnesi, ",Steinn Guðmundarson,772,Stein (son of Thorhalla Chatterbox),:508,Stein,:1,:31,:326,:Laxdoela
4917,"Steinn Þórðarson (Saka-Steinn), ",Steinn Þórðarson (Saka-Steinn),666,Outlaw-Stein Thorarinsson (son of Thordis Thorsteinsdottir),:53,Outlaw-Stein,:1,:5,:505,:Gisla
4924,"Steinn Þórhölluson málgu, ",Steinn Þórhölluson málgu,773,Stein Gudmundarson,:543,Stein,:1,:32,:327,:Laxdoela
4972,"Steinþórr Óláfsson pá (Steindórr, Steinmóðr), á Dönustöðum, ",Steinþórr Óláfsson pá (Steindórr Steinmóðr),780,Steinthor Olafsson (Peacock),:495,Steinthor,:1,:28,:321,:Laxdoela
4973,"Steinþórr Steinþórsson gróslappi, ",Steinþórr Steinþórsson gróslappi,779,Steinthor Groslappi (son of Thurid Asgeirsdottir),:625,Steinthor,:1,:52,:377,:Laxdoela
4974,"Steinþórr Þorláksson, á Eyri, ",Steinþórr Þorláksson,781,Steinthor Thorlaksson (at Eyri),:359:160,Steinthor of Eyri,:1:1,:3:-1,:278:-1,:Laxdoela:Eyrbyggja
4977,"Stígandi Kotkelsson, ",Stígandi Kotkelsson,782,Stigandi Kotkelsson,:564,Stigandi,:1,:35,:333,:Laxdoela
4980,"Stórólfr Hængsson (Ketilsson hængs), at Stórólfshváli, ",Stórólfr Hængsson (Ketilsson hængs),783,Storolf Haengsson,:79,"Storolf Haeng, Ingunn's son",:1,:-1,:-1,:Egil
4983,"Stúfr Þórðarson, skáld, ",Stúfr Þórðarson,786,Stuf Thordarson (poet),:567,Stuf,:1,:36,:337,:Laxdoela
4990,"Sturla Þórðarson, í Hvammi (Hvamm-Sturla), ",Sturla Þórðarson,787,Sturla Thordarson,:525,Sturla,:1,:31,:326,:Laxdoela
4997,"Styrkárr, í Barmi, ",Styrkárr,789,Styrkar Raudsson (foster-father of Ari Sursson),:17,Styrkar,:1,:2,:501,:Gisla
4999,"Styrmir Hermundarson, Koðránssonar, ",Styrmir Hermundarson,791,Styrmir Hermundarson,:671,Styrmir,:1,:78,:420,:Laxdoela
5012,"Sumarliði Herjólfsson, Hængs-sonar, ",Sumarliði Herjólfsson,793,Sumarlidi Herjolfsson,:82,Sumarlidi Herjolf's son,:1,:-1,:-1,:Egil
5013,"Sumarliði Hrappsson, ",Sumarliði Hrappsson,792,Sumarlidi (father of Killer-Hrapp),:443,Sumarlidi,:1,:10,:285,:Laxdoela
5023,"Surtr Ingólfsson, at Hofi í Vatnsdal, ",Surtr Ingólfsson,795,Surt Ingolfsson (Thorsteinsson),:111,Surt Ingolfsson Thorsteinsson,:1,:40,:254,:Vatnsdal
5028,"Surtr Þorsteinsson, í Kirkjubæ, ",Surtr Þorsteinsson,796,Surt Thorsteinsson,:345,Surt,:1,:1,:276,:Laxdoela
5057,"Svartr, flugumaðr Óttars, ",Svartr,800,Svart (slave of Ketil Gufa),:249:109:88,Svart,:1:1:1,:-1:40:25,:-1:251:536,:Egil:Vatnsdal:Gisla
5077,"Sveinn Álfsson, ór Dölum, ",Sveinn Álfsson,802,Svein Alfsson (of Dalir),:640,Svein,:1,:57,:383,:Laxdoela
5080,"Sveinn Brynjólfsson, í Sogni, ",Sveinn Brynjólfsson,803,Svein Brynjolfsson,:167,Svein Brynjolfsson,:1,:-1,:-1,:Egil
5087,"Sveinn, bóndi á Bakka í Borgarfirði, ",Sveinn,801,Svein (one of Eyjolf the Grey's men),:96,Svein,:1,:36,:554,:Gisla
5098,"Svertingr Hrolleifsson, Einarssonar, ",Svertingr Hrolleifsson,809,Sverting (father of Grim Svertingsson),:344,Sverting,:1,:-1,:-1,:Egil
5099,"Svertingr Runólfsson, ór Dal, ",Svertingr Runólfsson,808,Sverting (Earl),:604,Sverting,:1,:41,:353,:Laxdoela
5173,"Torráðr Ósvífrsson ins spaka, ",Torráðr Ósvífrsson ins spaka,1108,Torrad Osvifsson (brother of Gudrun Osvifsdottir),:538,Torrad,:1,:32,:327,:Laxdoela
5183,"Tryggvi Óláfsson, Víkverja-konungr, ",Tryggvi Óláfsson,1110,Tryggvi Olafsson (King in Vik. father of King Olaf Tryggvason),:243,Tryggvi Olafsson,:1,:-1,:-1,:Egil
5211,"Úlfheðinn Vefröðarson, at Móbergi, ",Úlfheðinn Vefröðarson,1121,Ulfhedin Vefrodarson,:144,Ulfhedin Vefrodarson,:1,:47,:267,:Vatnsdal
5214,"Úlfheiðr Eyjólfsdóttir haka, kona Egils Auðunarsonar, ",Úlfheiðr Eyjólfsdóttir haka,1122,Ulfheid Eyjolfsdottir (the Lame),:582,Ulfheid,:0,:40,:345,:Laxdoela
5220,"Úlfkell, þræll Ingimundar ins gamla, ",Úlfkell,1124,Ulfkel (one of Ingimund Thorsteinsson's men),:49,Ulfkel one of Ingimund Thorsteinsson's men,:1,:13,:209,:Vatnsdal
5228,"Úlfr Högnason inn skjálgi, landnm., ",Úlfr Högnason inn skjálgi,1119,Ulf the Squinter,:401,Ulf the Squinter,:1,:6,:280,:Laxdoela
5231,"Úlfr inn óargi skáld, hersir í Hrafnistu, ",Úlfr inn óargi skáld,1118,Ulf the Fearless,:4,Ulf the Fearless Hallbera's father,:1,:-1,:-1,:Egil
5235,"Úlfr Óspaksson stallari, ",Úlfr Óspaksson stallari,1117,Ulf Ospaksson (steward),:615,Ulf,:1,:50,:374,:Laxdoela
5241,"Úlfr Uggason, skáld, ",Úlfr Uggason,1120,Ulf Uggason (poet),:503,Ulf Uggason,:1,:29,:324,:Laxdoela
5260,"Uni, landnm. í Unadal, ",Uni,1125,Uni (at Unadal),:65,Uni at Unadal,:1,:18,:217,:Vatnsdal
5264,"Unnr in djúpúðga Ketilsdóttir, ",Unnr in djúpúðga Ketilsdóttir,1126,Unn Ketilsdottir the Deep-minded (see also Aud Ketilsdottir the Deep-minded),:336,Unn the Deep-minded,:0,:1,:276,:Laxdoela
5265,"Unnr Marðardóttir, kona Hrúts Herjólfssonar, svo Valgarðs ins gráa Jörundarsonar, ",Unnr Marðardóttir,1127,Unn Mardardottir (Gigja),:469,Unn,:0,:19,:303,:Laxdoela
5271,"Unnr, kona Þórólfs Mostrarskeggs, ",Unnr,1125,Uni (at Unadal),:233,Unn,:2,:-1,:-1,:Eyrbyggja
5297,"Valgarðr inn grái Jörundarson ok Þórlaugar Hrafnsdóttur, goði at Hofi, ",Valgarðr inn grái Jörundarson ok Þórlaugar Hrafnsdóttur,1130,Valgard Jorundsson from Hof,:92,"Valgard from Hof Thorlaug, Jorund's son",:1,:-1,:-1,:Egil
5314,"Valgerðr Óttarsdóttir, Þorvaldssonar, ",Valgerðr Óttarsdóttir,1131,Valgerd Ottarsdottir (from Grimstungur),:54,Valgerd Ottarsdottir from Grimstungur,:0,:16,:214,:Vatnsdal
5322,"Valgerðr Þorgilsdóttir, kona Gellis Þorkelssonar, ",Valgerðr Þorgilsdóttir,1132,Valgerd Thorgilsdottir,:679,Valgerd,:1,:78,:420,:Laxdoela
5327,"Váli Ketilsson gufu, ",Váli Ketilsson gufu,1135,Vali Ketilsson (Gufa),:252,Vali,:1,:-1,:-1,:Egil
5333,"Valr Þórisson viðleggs, ",Valr Þórisson viðleggs,1133,Vali (father of Thorgerd Valadottir),:234,Val,:1,:-1,:-1,:Eyrbyggja
5340,"Vandráðr Ósvífrsson ins spaka, ",Vandráðr Ósvífrsson ins spaka,1137,Vandrad Osvifsson (brother of Gudrun Osvifsdottir),:537,Vandrad,:1,:32,:327,:Laxdoela
5347,"Vébjörn Végeirsson Sygnakappi, ",Vébjörn Végeirsson Sygnakappi,1138,Vebjorn the Champion of Sognefjord,:38,Vebjorn the Champion of Sognefjord,:1,:4,:504,:Gisla
5355,"Véfröðr Ævarsson, landnm. at Móbergi, ",Véfröðr Ævarsson,1139,Vefrod Aevarsson the Old,:149,Vefrod Aevarsson the Old,:1,:47,:268,:Vatnsdal
5368,"Véleifr inn gamli Þorgeirsson melduns, ",Véleifr inn gamli Þorgeirsson melduns,1141,Veleif the Old (father of Bersi the Dueller),:440,Veleif the Old,:1,:9,:285,:Laxdoela
5380,"Vémundr, konungr í Firðafylki, ",Vémundr,1142,Vemund (King of Fjordane),:28,Vemund Audbjorn's brother,:1,:-1,:-1,:Egil
5386,"Vermundr inn mjóvi Þorgrímsson í Bjarnarhöfn, svo í Vatnsfirði, ",Vermundr inn mjóvi Þorgrímsson í Bjarnarhöfn,1143,Vermund Thorgrimsson,:269:354:235,Vermund Thorgrimsson,:1:1:1,:-1:3:-1,:-1:278:-1,:Egil:Laxdoela:Eyrbyggja
5390,"Vestarr Hængsson (Ketilsson hængs), at Móeiðarhváli, ",Vestarr Hængsson (Ketilsson hængs),1144,Vestar Haengsson,:85,"Vestar Haeng, Ingunn's son",:1,:-1,:-1,:Egil
5392,"Vestarr Þórólfsson, landnámsm. á Eyri í Eyrarsveit, ",Vestarr Þórólfsson,1018,Thorlak Vestarsson (at Eyri),:356:250,Vestar of the Eyri Farm,:1:1,:3:-1,:278:-1,:Laxdoela:Eyrbyggja
5395,"Vésteinn Vésteinsson, ",Vésteinn Vésteinsson,1147,Vestein Vesteinsson (brother of Aud),:237,Vestein Vesteinsson,:1,:-1,:-1,:Eyrbyggja
5396,"Vestgeirr Bj artmarsson, ",Vestgeirr Bj artmarsson,1140,Vegeir (grandfather of Vestein and Aud),:33,Vestgeir,:1,:4,:504,:Gisla
5405,"Vetrliði Sumarliðason skáld, í Sumarliðabæ, ",Vetrliði Sumarliðason skáld,1150,Veturlidi Sumarlidason the Poet,:83,Verturlidi the Poet Sumarlidi's son,:1,:-1,:-1,:Egil
5418,"Vífill, landnm. í Vífilsdal, leysingi Auðar, ",Vífill,1151,Vifil (a bondsman of Aud/Unn the Deep-minded. settler in Vifilsdal),:393,Vifil,:1,:6,:280,:Laxdoela
5428,"Víga-Styrr Þorgrímsson, ",Víga-Styrr Þorgrímsson,788,Styr (Killer-Styr) Thorgrimsson,:353:164,Killer-Styr,:1:1,:3:-1,:278:-1,:Laxdoela:Eyrbyggja
5438,"Vigdís Hallsteinsdóttir, kona Víga-Hrapps, ",Vigdís Hallsteinsdóttir,1153,Vigdis Hallsteinsdottir (wife of Killer-Hrapp),:444,Vigdis Hallsteinsdottir,:0,:10,:285,:Laxdoela
5441,"Vigdís Illugadóttir, kona Þorsteins goða Þorgilssonar í Hafsfjarðarey, ",Vigdís Illugadóttir,1152,Vigdis (wife of Ingimund Earl of Gotland),:239,Vigdis,:2,:-1,:-1,:Eyrbyggja
5442,"Vigdís Ingjaldsdóttir, kona Þórðar godda, ",Vigdís Ingjaldsdóttir,1154,Vigdis Ingjaldsdottir (wife of Thord Goddi),:453,Vigdis,:0,:11,:286,:Laxdoela
5452,"Vigdís Þórisdóttur jarls, kona Ingimundar ins gamla Þorsteinssonar, ",Vigdís Þórisdóttur jarls,1155,Vigdis Thorisdottir (wife of Ingimund Thorsteinsson),:33,Vigdis Thorisdottir wife of Ingimund Thorsteinsson,:0,:12,:207,:Vatnsdal
5453,"Vigdís Þorsteinsdóttir rauðs, kona Kampa-Gríms, ",Vigdís Þorsteinsdóttir rauðs,1156,Vigdis Thorsteinsdottir (the Red),:403,Vigdis,:0,:6,:280,:Laxdoela
5454,"Vigdís, kona Ingimundar jarls, ",Vigdís,1152,Vigdis (wife of Ingimund Earl of Gotland),:11,Vigdis wife of Ingimund Earl of Gotland,:0,:3,:193,:Vatnsdal
5501,"Yngvarr ór Fjörðum, landnm. á Álftanesi á Mýrum, ",Yngvarr ór Fjörðum,1158,Yngvar (landholder in the Fjords. father of Bera. wife of Skallagrim),:61,"Yngvar, from Fjordane",:1,:-1,:-1,:Egil
5516,"Yngvildr Ketilsdóttir, kona Ketils flatnefs Bjarnarsonar, ",Yngvildr Ketilsdóttir,1161,Yngvild Ketilsdottir (wife of Ketil Flat-nose),:327,Yngvild,:0,:1,:276,:Laxdoela
5527,"Yrr Geirmundar dóttir heljarskinns, kona Ketils gufu Örlygssonar, ",Yrr Geirmundar dóttir heljarskinns,1163,Yr Geirmundardottir (Dark-skin),:251,Yr Dark skin,:0,:-1,:-1,:Egil
5529,"Þangbrandr Vilbaldsson inn saxneski, prestr, kristniboði, ",Þangbrandr Vilbaldsson inn saxneski,812,Thangbrand Vilbaldusson (missionary),:599,Thangbrand,:1,:41,:352,:Laxdoela
5533,"Þiðrandi Geitisson, í Njarðvík, ",Þiðrandi Geitisson,814,Thidrandi Geitisson of Krossavik,:654,Thidrandi Geitisson of Krossavik,:1,:69,:404,:Laxdoela
5546,"Þjóðólfr inn lági, í Höfn (Knarrarhöfn), í Hvammssveit, ",Þjóðólfr inn lági,816,Thjodolf the Short,:534,Thjodolf the Short,:1,:32,:327,:Laxdoela
5575,"Þóra Hróaldsdóttir hlaðhönd, kona Bjarnar hölds, ",Þóra Hróaldsdóttir hlaðhönd,822,Thora Hroaldsdottir of the Embroidered Hand,:135,Thora of the Embroidered Hand,:0,:-1,:-1,:Egil
5581,"Þóra Óláfsdóttir feilans, kona Þorsteins þorskabíts, ",Þóra Óláfsdóttir feilans,823,Thora Olafsdottir (Feilan),:410:102:258,Thora,:0:0:2,:7:5:-1,:282:505:-1,:Laxdoela:Gisla:Eyrbyggja
5583,"Þóra Rauðsdóttir, á Stokkum í Súrnadal, ",Þóra Rauðsdóttir,824,Thora Raudsdottir (mother of Gisli Sursson),:11,Thora Raudsdottir,:0,:2,:501,:Gisla
5591,"Þóra Þórisdóttir hersis, kona Eiríks alspaks, ",Þóra Þórisdóttir hersis,826,Thora Thorisdottir (sister of Arinbjorn),:220,Thora Thorisdottir,:0,:-1,:-1,:Egil
5594,"Þóra Þorsteinsdóttir, kona Þormóðar Kleppjárnssonar, ",Þóra Þorsteinsdóttir,827,Thora Thorsteinsdottir (Egilsson),:300,Thora Thorsteinsdottir,:0,:-1,:-1,:Egil
5609,"Þórarinn Bárðarson, Höskuldssonar, ",Þórarinn Bárðarson,829,Thorarin (husband of Osk Thorsteinsdottir),:488,Thorarin,:1,:25,:318,:Laxdoela
5612,"Þórarinn Brandsson, ",Þórarinn Brandsson,831,Thorarin Brandsson,:676,Thorarin Brandsson,:0,:78,:420,:Laxdoela
5629,"Þórarinn Ingjaldsson (Þórisson sælings), í Sælingsdalstungu, ",Þórarinn Ingjaldsson (Þórisson sælings),432,Hild Thorarinsdottir,:544,Thorarin,:1,:32,:327,:Laxdoela
5637,"Þórarinn Óleifsson hjalta Ragabróðir, lögsögumaðr, á Varmalæk, ",Þórarinn Óleifsson hjalta Ragabróðir,834,Thorarin Oleifsson Ragi's Brother,:123:427,Thorarin Oleifsson Ragi's Brother,:1:1,:-1:7,:-1:282,:Egil:Laxdoela
5644,"Þórarinn Steinólfsson illi, ",Þórarinn Steinólfsson illi,836,Thorarin the Evil,:147,Thorarin the Evil,:1,:47,:267,:Vatnsdal
5647,"Þórarinn Þórðarson fylsenni, í Hvammi, ",Þórarinn Þórðarson fylsenni,837,Thorarin Thordarson Foal's-brow,:408,Thorarin Foal's-brow,:1,:7,:282,:Laxdoela
5666,"Þórarinn, á Hellu á Arskógsströnd, ",Þórarinn,828,Thorarin (from the fjord of Oslo),:57,Thorarin,:1,:7,:507,:Gisla
5674,"Þórarinn, goðorðsmaðr í Langadal á Skógarströnd, ",Þórarinn,830,Thorarin Bardarson (son of Bard Hoskuldsson),:650,Thorarin,:1,:66,:399,:Laxdoela
5677,"Þórarinn, mágr Þorsteins surts, ",Þórarinn,832,Thorarin in Langadal,:451,Thorarin,:1,:10,:285,:Laxdoela
5692,"Þórarna, grannkona Skalla-Gríms, ",Þórarna,841,Thorarna (sorceress),:99,Thorarna,:0,:-1,:-1,:Egil
5699,"Þórbergr Óláfsson pá, ",Þórbergr Óláfsson pá,843,Thorberg Olafsson (Peacock),:261,Thorberg Olafsson,:1,:-1,:-1,:Egil
5704,"Þorbjörg Ármóðsdóttir, kona Hrúts Herjólfssonar, ",Þorbjörg Ármóðsdóttir,844,Thorbjorg Armodsdottir (second wife of Hrut Herjolfsson),:471,Thorbjorg Armodsdottir,:0,:19,:303,:Laxdoela
5705,"Þorbjörg bekkjarbót Ásgeirsdóttir ins eldra frá Ásgeirsá, kona Knattar Þjóðrekssonar, ",Þorbjörg bekkjarbót Ásgeirsdóttir ins eldra frá Ásgeirsá,845,Thorbjorg Asgeirsdottir Pride of the Farm,:94,Thorbjorg Asgeirsdottir Pride of the Farm,:0,:29,:237,:Vatnsdal
5717,"Þorbjörg in digra Óláfsdóttír pá, kona Ásgeirs Knattarsonar í Vatnsfirði, svo Vermundar ins mjóva Þorgrímssonar, ",Þorbjörg in digra Óláfsdóttír pá,847,Thorbjorg Olafsdottir (Peacock),:265:500,Thorbjorg Olaf's daughter,:0:0,:-1:28,:-1:321,:Egil:Laxdoela
5722,"Þorbjörg Skeggjadóttir ór Miðfirði (Þorgerðr), kona Ásbjarnar auðga Harðarsonar, ",Þorbjörg Skeggjadóttir ór Miðfirði (Þorgerðr),848,Thorbjorg Skeggjadottir (of Midfjord; see also Thorgerd Skeggjadottir),:378,Thorbjorg,:0,:6,:280,:Laxdoela
5723,"Þorbjörg Skíðadóttir, kona Þorgríms á Borg, ",Þorbjörg Skíðadóttir,849,Thorbjorg Skidadottir,:98,Thorbjorg Skidadottir,:0,:32,:239,:Vatnsdal
5724,"Þorbjörg stöng (Þórdís Þórisdóttir þurs), í Stangarholti, ",Þorbjörg stöng (Þórdís Þórisdóttir þurs),901,Thordis Thorisdottir Stick,:118,Thordis Thorisdottir Stick,:1,:-1,:-1,:Egil
5760,"Þorbjörn hornklofi, skáld, ",Þorbjörn hornklofi,854,Thorbjorn Raven (poet),:47,Thorbjorn Raven,:1,:-1,:-1,:Egil
5782,"Þorbjörn selagnúpr, á Kvígandafelli, ",Þorbjörn selagnúpr,855,Thorbjorn Selagnup (at Kvigandafell),:49,Thorbjorn Selagnup,:1,:5,:505,:Gisla
5787,"Þorbjörn skrjúpr, bóndi í Laxárdal, ",Þorbjörn skrjúpr,857,Thorbjorn the Pock-marked,:457,Thorbjorn,:1,:11,:286,:Laxdoela
5795,"Þorbjörn Vífilsson, á Laugarbrekku, ",Þorbjörn Vífilsson,860,Thorbjorn Vifilsson (son of Vifil in Vifilsdal),:174,Thorbjorn Vifilsson,:1,:-1,:-1,:Eyrbyggja
5802,"Þorbjörn Þorkelsson súrr, ",Þorbjörn Þorkelsson súrr,859,Thorbjorn Thorkelsson Sur (father of Gisli Sursson),:5,Thorbjorn,:1,:1,:500,:Gisla
5804,"Þorbjörn Þórörnuson krumr, í Krumshólum, ",Þorbjörn Þórörnuson krumr,853,Thorbjorn Hunchback at Krumsholar (one of Skallagrim's men),:97,Thorbjorn Hunchback,:1,:-1,:-1,:Egil
5810,"Þorbjörn, bóndi at Hóli, ",Þorbjörn,852,Thorbjorn (farmer at Hol),:23,Thorbjorn,:1,:4,:440,:Hrafnkel
5825,"Þorbrandr Þorfinnsson (Vébrandsson), í Álftafirði, ",Þorbrandr Þorfinnsson (Vébrandsson),862, Thorbrand Thorfinnsson (of Alftafjord) ,:175,Thorbrand of Alftafjord,:1,:-1,:-1,:Eyrbyggja
5831,"Þórdís Ásmundardóttir hærulangs, kona Glúms Óspakssonar, ",Þórdís Ásmundardóttir hærulangs,892,Thordis Asmundardottir (Grey-locks),:320,Thordis Asmundsdottir,:2,:-1,:-1,:Eyrbyggja
5864,"Þórdís Snorradóttir goða, kona Bolla Bollasonar, ",Þórdís Snorradóttir goða,896,Thordis Snorradottir (wife of Bolli Bollason),:658:325,Thordis Snorradottir,:1:2,:70:-1,:406:-1,:Laxdoela:Eyrbyggja
5866,"Þórdís spákona, at Spákonufelli, ",Þórdís spákona,898,Thordis the Prophetess (at Spakonufell),:128,Thordis the Prophetess at Spakonufell,:0,:44,:262,:Vatnsdal
5867,"Þórdís Súrsdóttir (Þorbjarnardóttir súrs), kona Þorgríms Freysgoða Þorsteinssonar, svo Barkar ins digra Þorsteinssonar, ",Þórdís Súrsdóttir (Þorbjarnardóttir súrs),897,Thordis Sursdottir (sister of Gisli Sursson),:13,Thordis,:0,:2,:501,:Gisla
5872,"Þórdís Yngvarsdóttir, kona Þorgeirs lamba á Lambastöðum, ",Þórdís Yngvarsdóttir,904,Thordis Yngvarsdottir (sister of Bera),:212,Thordis Yngvar's daughter,:0,:-1,:-1,:Egil
5873,"Þórdís Þjóðólfsdóttir, kona Ósvífrs spaka Helgasonar, ",Þórdís Þjóðólfsdóttir,895,Thordis Olafsdottir (Feilan),:533,Thordis,:0,:32,:327,:Laxdoela
5878,"Þórdís Þorfinnsdóttir stranga, kona Arngeirs Bersasonar at Hólmi í Hítardal, ",Þórdís Þorfinnsdóttir stranga,900,Thordis Thorfinnsdottir (the Strong),:194,Thordis Thorfinn's daughter,:0,:-1,:-1,:Egil
5886,"Þórdís Þórólfsdóttir,Skalla-Grímssonar, talin kona Þormóðs Þjóstarssonar, en at vísu kona Gríms Svertingssonar at Mosfelli, ",Þórdís Þórólfsdóttir,902,Thordis Thorolfsdottir (Skallagrimsson),:193:33,Thordis Thorolf's daughter,:0:1,:-1:8,:-1:447,:Egil:Hrafnkel
5887,"Þórdís Þorsteinsdóttir surts (Guðríðr), kona Þorkels trefils, ",Þórdís Þorsteinsdóttir surts (Guðríðr),899,Thordis Thjodolfsdottir (mother of Gudrun Osvifsdottir),:425,Thordis,:0,:7,:282,:Laxdoela
5888,"Þórdís Þorsteinsdóttir þorskabíts, kona Þórðar Arndísarsonar, ",Þórdís Þorsteinsdóttir þorskabíts,903,Thordis Thorsteinsdottir (Cod-biter),:52,Thordis Thorsteinsdottir,:0,:5,:505,:Gisla
5891,"Þórdís, fóstra Signýjar Vallandsdóttur, ",Þórdís,891,Thordis (wife of Thorbjorn Selagnup),:50,Thordis,:0,:5,:505,:Gisla
5910,"Þórðr Bjarnarson, landnámsm. at Höfða á Höfðaströnd (Höfða-Þórðr), ",Þórðr Bjarnarson,870,Thord Bjarnarson (at Hofdi),:66,Thord Bjarnarson at Hofdi,:1,:18,:217,:Vatnsdal
