Canonical_ID,Original_Name,Full_Name,Smiley_ID,Smiley_Name,URAP_ID,URAP_Name,Gender,Chapter,Page,Saga
242,"Arnórr jarlaskáld Þórðarson, ",Arnórr jarlaskáld Þórðarson,40,Arnor the Earl's Poet,:686,Arnor the Earl's Poet,:1,:78,:420,:Laxdoela
243,"Arnórr kerlingarnef Bjarnarson, á Miklabæ í Óslandshlíð, ",Arnórr kerlingarnef Bjarnarson,,,,,,,,
244,"Arnórr Nafar-Helgason (Aron), ",Arnórr Nafar-Helgason (Aron),,,,,,,,
245,"Arnórr Örnólfsson, í Forsárskógum, ",Arnórr Örnólfsson,,,,,,,,
246,"Arnórr Skefilsson, í Gönguskarði, ",Arnórr Skefilsson,,,,,,,,
247,"Arnórr Þorbjarnarson öxnamegins, ",Arnórr Þorbjarnarson öxnamegins,,,,,,,,
248,"Arnórr Þorgrímsson, í Reykjahlið, ",Arnórr Þorgrímsson,,,,,,,,
249,"Arnórr Þórisson, Helgasonar, ",Arnórr Þórisson,,,,,,,,
250,"Arnórr Þorkelsson kröflu, ",Arnórr Þorkelsson kröflu,,,,,,,,
251,"Arnórr Þorkelsson skeifs, Ketilssonar gufu, ",Arnórr Þorkelsson skeifs,,,,,,,,
252,"Arnórr þvari, á Saxahváli, ",Arnórr þvari,,,,,,,,
253,"Arnórr, smiðr Víga-Skútu, ",Arnórr,38,Arnor ('a noisy fellow'),:55,Arnor,:1,:5,:505,:Gisla
254,"Arnórr, vestfirzkr maðr, ",Arnórr,,,,,,,,
255,"Arnríðr Heðinsdóttir, kona Ketils Fjörleifarsonar, ",Arnríðr Heðinsdóttir,,,,,,,,
256,"Arnsteinn goði Reistarson, ",Arnsteinn goði Reistarson,,,,,,,,
257,"Arnviðr, jarl á Vermalandi, ",Arnviðr,43,Arnvid (Earl in Varmland),:339,Earl Arnvid,:1,:-1,:-1,:Egil
258,"Arnviðr, jarl í Gautlandi inu eystra, ",Arnviðr,,,,,,,,
259,"Arnviðr, konungr á Sunnmæri, ",Arnviðr,,,,,,,,
260,"Arnþórr, á Sveinsstöðum, ",Arnþórr,,,,,,,,
261,"Arnþórr, féhirðir Gunnhildar drottningar, ",Arnþórr,,,,,,,,
262,"Arnþrúðr Arinbjarnardóttir, kona Þóris hersis Hróarssonar, ",Arnþrúðr Arinbjarnardóttir,,,,,,,,
263,"Arnþrúðr, ambátt Hallfreðar, ",Arnþrúðr,42,Arnthrud (slave),:10,Arnthrud,:0,:1,:438,:Hrafnkel
264,"Aron Nafar-Helgason, ",Aron Nafar-Helgason,,,,,,,,
265,"Aron Úlfsson, í Úlfsdölum, ",Aron Úlfsson,,,,,,,,
266,"Ása Hrólfsdóttir rauðskeggs, ",Ása Hrólfsdóttir rauðskeggs,,,,,,,,
267,"Ása, frændkona Víðkunns í Bjarkey, ",Ása,,,,,,,,
268,"Ása, kona Gunnbjarnar Finnbogasonar ramma, ",Ása,,,,,,,,
269,"Ásbjörn Arnórsson, í Skagafirði, ",Ásbjörn Arnórsson,,,,,,,,
270,"Ásbjörn Auðunarson stota, ",Ásbjörn Auðunarson stota,,,,,,,,
271,"Ásbjörn Eyvindarson dettiáss (Gunnbjarnarson), ",Ásbjörn Eyvindarson dettiáss (Gunnbjarnarson),,,,,,,,
272,"Ásbjörn Finnbogason ins ramma, ",Ásbjörn Finnbogason ins ramma,,,,,,,,
273,"Ásbjörn Gunnbjarnarson dettiáss, ",Ásbjörn Gunnbjarnarson dettiáss,,,,,,,,
274,"Ásbjörn Heyangrs-Bjarnarson, ",Ásbjörn Heyangrs-Bjarnarson,,,,,,,,
275,"Ásbjörn Hrafnkelsson Freysgoða, ",Ásbjörn Hrafnkelsson Freysgoða,48,Asbjorn Hrafnkelsson (Frey's Godi),:14,Asbjorn,:1,:2,:439,:Hrafnkel
276,"Ásbjörn Hreiðarsson, ",Ásbjörn Hreiðarsson,,,,,,,,
277,"Ásbjörn Hrossbjarnarson Myrkárskalli, ",Ásbjörn Hrossbjarnarson Myrkárskalli,,,,,,,,
278,"Ásbjörn inn auðgi Harðarson, landnm. at Ásbjarnarstöðum, ",Ásbjörn inn auðgi Harðarson,47,Asbjorn Hardarson the Wealthy,:377,Asbjorn the Wealthy,:1,:6,:280,:Laxdoela
279,"Ásbjörn inn prúði Virfilsson, ",Ásbjörn inn prúði Virfilsson,,,,,,,,
280,"Ásbjörn kastanrazi, farmaðr, ",Ásbjörn kastanrazi,,,,,,,,
281,Ásbjörn Ketilsson (Þorsteinsson) í Kirkjubæ,Ásbjörn Ketilsson (Þorsteinsson) í Kirkjubæ,49,Asbjorn Ketilsson,:343,Asbjorn,:1,:1,:276,:Laxdoela
282,"Ásbjörn Kjallaksson vöðvi, á Orrastöðum, ",Ásbjörn Kjallaksson vöðvi,,,,,,,,
283,"Ásbjörn kjötvi, ",Ásbjörn kjötvi,,,,,,,,
284,"Ásbjörn Krumsson, ",Ásbjörn Krumsson,,,,,,,,
285,"Ásbjörn loðinhöfði, ",Ásbjörn loðinhöfði,,,,,,,,
286,"Ásbjörn Ófeigsson grettis, ",Ásbjörn Ófeigsson grettis,,,,,,,,
287,"Ásbjörn Óláfsson langháls, ",Ásbjörn Óláfsson langháls,,,,,,,,
288,"Ásbjörn Ozurarson, landnm. á Skúlastöðum, ",Ásbjörn Ozurarson,,,,,,,,
289,"Ásbjörn Reyrketilsson, landnm. á Þórsmörk, ",Ásbjörn Reyrketilsson,,,,,,,,
290,"Ásbjörn Sigurðarson selsbani, ",Ásbjörn Sigurðarson selsbani,,,,,,,,
291,"Ásbjörn skerjablesi, jarl í Suðreyjum, ",Ásbjörn skerjablesi,,,,,,,,
292,"Ásbjörn vegghamarr (Vegghamarr), sunnlenzkr maðr, ",Ásbjörn vegghamarr (Vegghamarr),,,,,,,,
293,"Ásbjörn veisugalti Þorsteinsson hvíta, ",Ásbjörn veisugalti Þorsteinsson hvíta,,,,,,,,
294,"Ásbjörn Þórarinsson, ór Seyðarfirði, ",Ásbjörn Þórarinsson,,,,,,,,
295,"Ásbjörn Þorgrímsson, frá Brúmstöðum, ",Ásbjörn Þorgrímsson,,,,,,,,
296,"Ásbjörn Þórhaddsson, af Rannveigarstöðum, ",Ásbjörn Þórhaddsson,,,,,,,,
297,"Asbjörn Þorsteinsson, ",Asbjörn Þorsteinsson,,,,,,,,
298,"Ásbjörn, at Jarðbrú, ",Ásbjörn,46,Asbjorn (Earl),:30,Asbjorn Harald's Earl,:1,:-1,:-1,:Egil
299,"Ásbjörn, bróðir Ozurar stýrimanns, ",Ásbjörn,,,,,,,,
300,"Ásbjörn, faðir Járnskeggja af Yrjum, ",Ásbjörn,,,,,,,,
301,"Ásbjörn, frændi Þórlaugar Víga-Glúmsdóttur, ",Ásbjörn,,,,,,,,
302,"Ásbjörn, jarl Haralds hárfagra, ",Ásbjörn,,,,,,,,
303,"Ásborg Oddsdóttir frá Mjósyndi, kona Þorsteins goða Þorkelssonar mána, ",Ásborg Oddsdóttir frá Mjósyndi,,,,,,,,
304,"Ásbrandr Narfason, ",Ásbrandr Narfason,,,,,,,,
305,"Ásbrandr Þorbrandsson, ",Ásbrandr Þorbrandsson,,,,,,,,
306,"Ásbrandr Þorbrandsson, landnm. í Haukadal, ",Ásbrandr Þorbrandsson,,,,,,,,
307,"Ásbrandr Þorfinnsson, ",Ásbrandr Þorfinnsson,,,,,,,,
308,"Ásbrandr Þorleiksson, ",Ásbrandr Þorleiksson,,,,,,,,
309,"Ásbrandr, á Ásbrandsstöðum, ",Ásbrandr,,,,,,,,
310,"Ásbrandr, á Kambi í Breiðavík, ",Ásbrandr,,,,,,,,
311,"Ásdís Bárðardóttir, húsfreyja at Bjargi, ",Ásdís Bárðardóttir,,,,,,,,
312,"Ásdís Bárðardóttir, Kollasonar, ",Ásdís Bárðardóttir,,,,,,,,
313,"Ásdís Gamladóttir (Álfdís), kona Há-Snorra Oddssonar, ",Ásdís Gamladóttir (Álfdís),,,,,,,,
314,"Ásdís Knattardóttir, kona Klængs Snæbjarnarsonar, ",Ásdís Knattardóttir,,,,,,,,
315,"Ásdís Ófeigsdóttir, grettis, ",Ásdís Ófeigsdóttir,,,,,,,,
316,"Ásdís Óláfsdóttir (Aldís), kona Óttars Þorvaldssonar, ",Ásdís Óláfsdóttir (Aldís),51,Asdis Olafsdottir (from Haukagil),:55,Asdis Olafsdottir from Haukagil,:0,:16,:214,:Vatnsdal
317,"Ásdís Styrsdóttir, kona Snorra goða, ",Ásdís Styrsdóttir,51,Asdis Olafsdottir (from Haukagil),:13,Asdis,:2,:-1,:-1,:Eyrbyggja
318,"Ásdís Þorgrímsdóttir, Harðrefssonar (Aldís Ljótsdóttir), ",Ásdís Þorgrímsdóttir,,,,,,,,
319,"Ásgautr Asmundarson, ",Ásgautr Asmundarson,,,,,,,,
320,"Ásgautr berserkr, ",Ásgautr berserkr,,,,,,,,
321,"Ásgautr, jarl Haralds hárfagra, ",Ásgautr,52,Asgaut (Earl),:29,Asgaut Harald's Earl,:1,:-1,:-1,:Egil
322,"Ásgautr, þræll Þórðar godda, ",Ásgautr,53,Asgaut (slave of Thord Goddi),:456,Asgaut,:1,:11,:286,:Laxdoela
323,"Ásgeirr æðikollr Önundarson tréfóts, ",Ásgeirr æðikollr Önundarson tréfóts,54,Asgeir Audunarson Scatter-brain,:93,Asgeir Audunarson Scatter-brain,:1,:29,:237,:Vatnsdal
324,"Ásgeirr Atlason, ",Ásgeirr Atlason,,,,,,,,
325,"Ásgeirr Auðunarson skökuls, at Ásgeirsá (sums staðar nefndr æðikollr), ",Ásgeirr Auðunarson skökuls,54,Asgeir Audunarson Scatter-brain,:573,Asgeir,:1,:40,:345,:Laxdoela
326,"Ásgeirr Auðunarson, Ásgeirsson-ár at Ásgeirsá, ",Ásgeirr Auðunarson,56,Asgeir Kjartansson (son of Kjartan Olafsson),:579,Asgeir,:1,:40,:345,:Laxdoela
327,"Asgeirr Austmannaskelfir, (líklega Ásgeirr Úlfsson landnm.), ",Asgeirr Austmannaskelfir,,,,,,,,
328,"Ásgeirr Erpsson, ",Ásgeirr Erpsson,,,,,,,,
329,"Ásgeirr Grímsson, ",Ásgeirr Grímsson,,,,,,,,
330,"Ásgeirr Kjartansson, Óláfssonar (líklega nefndr skúmr), ",Ásgeirr Kjartansson,547,Kjartan Asgeirsson,:610,Asgeir,:1,:47,:366,:Laxdoela
331,"Ásgeirr Knattarson, í Vatnsfirði, ",Ásgeirr Knattarson,57,Asgeir Knattarson,:268:512,Asgeir Knattason,:1:1,:-1:31,:-1:326,:Egil:Laxdoela
332,"Ásgeirr kneif Óleifsson, landnm. á Auðnum, ",Ásgeirr kneif Óleifsson,,,,,,,,
333,"Ásgeirr rauðfeldr Herjólfsson, ",Ásgeirr rauðfeldr Herjólfsson,,,,,,,,
334,"Ásgeirr skógarmaðr, ",Ásgeirr skógarmaðr,,,,,,,,
335,"Ásgeirr Úlfsson ins hvassa, landnm. í Hlið inni ytri (líklega Ásgeirr Austmannaskelfir), ",Ásgeirr Úlfsson ins hvassa,,,,,,,,
336,"Ásgeirr Vestarsson, á Eyri, ",Ásgeirr Vestarsson,,,,,,,,
337,"Ásgeirr, at Hamri, ",Ásgeirr,,,,,,,,
338,"Ásgeirr, er vá Sám Barkarson, ",Ásgeirr,,,,,,,,
339,"Ásgerðr Áskelsdóttir, ",Ásgerðr Áskelsdóttir,,,,,,,,
340,"Ásgerðr Asksdóttir ins ómálga (Áskelsdóttir), landnk. í Katanesi, ",Ásgerðr Asksdóttir ins ómálga (Áskelsdóttir),,,,,,,,
341,"Asgerðr Bjarnardóttir hölds, kona Egils Skalla-Grímssonar, ",Asgerðr Bjarnardóttir hölds,58,Asgerd Bjarnardottir (wife of Thorolf Skallagrimsson and later of his brother Egil),:139,Asgerd Bjornsdottir,:0,:-1,:-1,:Egil
342,"Ásgerðr Kolsdóttir ins auðga ór Þórsmörk, ",Ásgerðr Kolsdóttir ins auðga ór Þórsmörk,,,,,,,,
343,"Ásgerðr Þorbjarnardóttir selagnúps, kona Þorkels Súrssonar, ",Ásgerðr Þorbjarnardóttir selagnúps,59,Asgerd Thorbjarnardottir (wife of Thorkel Sursson),:51,Asgerd,:0,:5,:505,:Gisla
344,"Ásgerðr Þórðardóttir, frá Höfða, ",Ásgerðr Þórðardóttir,,,,,,,,
345,"Ásgrímr Arngeirsson, ",Ásgrímr Arngeirsson,,,,,,,,
346,"Ásgrímr Elliða-Grímsson, ",Ásgrímr Elliða-Grímsson,,,,,,,,
347,"Ásgrímr Öndóttsson kráku, landnm. at Glerá inni nyrðri, ",Ásgrímr Öndóttsson kráku,,,,,,,,
348,"Ásgrímr Úlfsson gyldis, ",Ásgrímr Úlfsson gyldis,,,,,,,,
349,"Ásgrímr Þórhallsson, ",Ásgrímr Þórhallsson,,,,,,,,
350,"Áshildr, kona Óláfs tvennumbrúna, ",Áshildr,,,,,,,,
351,"Ási hersir Ingjaldsson, ",Ási hersir Ingjaldsson,,,,,,,,
352,"Áskell goði Eyvindarson, í Hvammi í Reykjadal, ",Áskell goði Eyvindarson,,,,,,,,
353,"Áskell goði Þorkelsson í Reykjadal, ",Áskell goði Þorkelsson í Reykjadal,,,,,,,,
354,"Áskell hnokan Dufþaksson, landnm. í Áskelshöfða, ",Áskell hnokan Dufþaksson,,,,,,,,
355,"Áskell inn ómálgi, ",Áskell inn ómálgi,,,,,,,,
356,"Áskell Olmóðsson ins gamla, ",Áskell Olmóðsson ins gamla,,,,,,,,
357,"Áskell Ormsson ins auðga, í Húsagarði, ",Áskell Ormsson ins auðga,,,,,,,,
358,"Áskell Ósvífrsson ins spaka, ",Áskell Ósvífrsson ins spaka,,,,,,,,
359,"Áskell torfi, ",Áskell torfi,,,,,,,,
360,"Áskell Þórisson (Fjörleifarson), ",Áskell Þórisson (Fjörleifarson),,,,,,,,
361,"Askmaðr inn þungi, á Askmannsstöðum, ",Askmaðr inn þungi,,,,,,,,
362,"Askmaðr, ",Askmaðr,,,,,,,,
363,"Askr inn ómálgi (Áskell) hersir, ",Askr inn ómálgi (Áskell) hersir,,,,,,,,
364,"Áslákr Ánsson Bifru-Kári, ",Áslákr Ánsson Bifru-Kári,,,,,,,,
365,"Áslákr Áskelsson Fitjaskalli, ",Áslákr Áskelsson Fitjaskalli,,,,,,,,
366,"Áslákr Bjarnarson járnsíðu (Áslákr), ",Áslákr Bjarnarson járnsíðu (Áslákr),,,,,,,,
367,"Áslákr Einarsson Þveræings, ",Áslákr Einarsson Þveræings,,,,,,,,
368,"Áslákr Hrafnsson aurgoði, í Lágey, ",Áslákr Hrafnsson aurgoði,,,,,,,,
369,"Áslákr Steinkelsson inn írski, ",Áslákr Steinkelsson inn írski,,,,,,,,
370,"Áslákr Þorbergsson í Langadal, ",Áslákr Þorbergsson í Langadal,60,Aslak Thorbergsson (of Langidal),:16,Aslak of Langadale,:1,:-1,:-1,:Eyrbyggja
371,"Áslákr, bóndi í Bárðardal, ",Áslákr,,,,,,,,
372,"Áslákr, bóndi í Torgum, ",Áslákr,,,,,,,,
373,"Áslákr, ór Langeyju, ",Áslákr,,,,,,,,
374,"Áslaug Brynjólfsdóttir ins gamla, ",Áslaug Brynjólfsdóttir ins gamla,,,,,,,,
375,"Áslaug Guttormsdóttir hertoga, ",Áslaug Guttormsdóttir hertoga,61,Aslaug Guttormsdottir,:109,Aslaug,:0,:-1,:-1,:Egil
376,"Áslaug Sigurðardóttir Fáfnisbana, drottning Ragnars konungs loðbrókar, ",Áslaug Sigurðardóttir Fáfnisbana,,,,,,,,
377,"Áslaug Sigurðardóttir orms-í-auga, kona Helga ins hvassa, ",Áslaug Sigurðardóttir orms-í-auga,,,,,,,,
378,"Áslaug Þorgrímsdóttir, kona Þóris í Hold (Holta-Þóris), ",Áslaug Þorgrímsdóttir,,,,,,,,
379,"Áslaug Þórhalladóttir (réttara Þórhallsdóttir), frá Jörva, ",Áslaug Þórhalladóttir (réttara Þórhallsdóttir),,,,,,,,
380,"Áslaug Þórisdóttir, kona Hólinsteins Bersasonar, ",Áslaug Þórisdóttir,,,,,,,,
381,"Ásleif Þorgilsdóttir, kona Ketils ins einhenda, ",Ásleif Þorgilsdóttir,,,,,,,,
382,"Ásleikr Bjarnarson járnsíðu, ",Ásleikr Bjarnarson járnsíðu,,,,,,,,
383,"Ásmóðr, kenning á Þormóðarnafni, ",Ásmóðr,,,,,,,,
384,"Ásmundr Áskelsson hnokans, ",Ásmundr Áskelsson hnokans,,,,,,,,
385,"Ásmundr Atlason, á Eyri, ",Ásmundr Atlason,,,,,,,,
386,"Ásmundr Atlason, landnámsm. á Langaholti (Ölduhrygg), síðar í Öxl, ",Ásmundr Atlason,,,,,,,,
387,"Ásmundr Bersason, ór Saurbæ, ",Ásmundr Bersason,,,,,,,,
388,"Ásmundr eskisíða, víkingr, ",Ásmundr eskisíða,,,,,,,,
389,"Ásmundr inn lági, ",Ásmundr inn lági,,,,,,,,
390,"Ásmundr landnm. undir Gnúpi, ",Ásmundr landnm. undir Gnúpi,62,Asmund (slave of Ingimund Thorsteinsson),:36,Asmund slave of Ingimund Thorsteinsson,:1,:13,:209,:Vatnsdal
391,"Ásmundr Naðrsson, ",Ásmundr Naðrsson,,,,,,,,
392,"Ásmundr Ondóttsson kráku, landnm. at Glerá inni syðri, ",Ásmundr Ondóttsson kráku,,,,,,,,
393,"Ásmundr Óttarsson fornkonungr (Gnoðar-Ásmundr), ",Ásmundr Óttarsson fornkonungr (Gnoðar-Ásmundr),,,,,,,,
394,"Ásmundr Özurarson slagakolls, ",Ásmundr Özurarson slagakolls,,,,,,,,
395,"Ásmundr skegglauss Ófeigsson grettis, ",Ásmundr skegglauss Ófeigsson grettis,,,,,,,,
396,"Ásmundr Sveinbjarnarson, ",Ásmundr Sveinbjarnarson,,,,,,,,
397,"Ásmundr Þorfinnsson, ",Ásmundr Þorfinnsson,,,,,,,,
398,"Ásmundr Þorgestsson ins gamla, ",Ásmundr Þorgestsson ins gamla,,,,,,,,
399,"Ásmundr Þorgrímsson hærulangr (hærukollr, æðikollr), á Bjargi, ",Ásmundr Þorgrímsson hærulangr (hærukollr æðikollr),63,Asmund Thorgrimsson Grey-locks,:576:17,Asmund,:1:1,:40:-1,:345:-1,:Laxdoela:Eyrbyggja
400,"Ásmundr, í Dal, ",Ásmundr,,,,,,,,
401,"Ásmundr, í Mýnesi, ",Ásmundr,,,,,,,,
402,"Ásmundr, ór Óláfsfirði, ",Ásmundr,,,,,,,,
403,"Ásný Flosadóttir (Þórunn), kona Þorgeirs gollnis Ófeigssonar, ",Ásný Flosadóttir (Þórunn),,,,,,,,
404,"Asný Vestarsdóttir, kona Ófeigs grettis Önundarsonar (ekki Einarssonar), ",Asný Vestarsdóttir,64,Asny Vestarsdottir (wife of Ofeig Grettir),:88,"Asny Vestar, Moeid's daughter",:0,:-1,:-1,:Egil
405,"Ásný Víga-Sturludóttir, kona Snorra Jörundarsonar, ",Ásný Víga-Sturludóttir,,,,,,,,
406,"Ásólfr alskik inn kristni Konálsson, at Hólmi á Akranesi, ",Ásólfr alskik inn kristni Konálsson,,,,,,,,
407,"Ásólfr flosi Vémundarson, í Höfða, ",Ásólfr flosi Vémundarson,,,,,,,,
408,"Ásólfr, stafnbúi Atla Arnviðarsonar, ",Ásólfr,,,,,,,,
409,"Ásröðr, landnm. á Ketilsstöðum, ",Ásröðr,,,,,,,,
410,"Áss inn almáttki, ",Áss inn almáttki,,,,,,,,
411,"Ásta Guðbrandsdóttir kúlu, ",Ásta Guðbrandsdóttir kúlu,,,,,,,,
412,"Ásta Hlöðvésdóttir jarls, ",Ásta Hlöðvésdóttir jarls,,,,,,,,
413,"Ástríðr af Djúpárbakka, kona Gríms Njálssonar, ",Ástríðr af Djúpárbakka,,,,,,,,
414,"Ástríðr Eiríksdóttir, drottning Tryggva konungs, ",Ástríðr Eiríksdóttir,,,,,,,,
415,"Ástríðr Guðlaugsdóttir ok Ingiríðar, ",Ástríðr Guðlaugsdóttir ok Ingiríðar,,,,,,,,
416,"Ástríðr Hrólfsdóttir hersis, kona Kjallaks ins gamla í Bjarnarhöfn, ",Ástríðr Hrólfsdóttir hersis,65,Astrid (wife of Bard Hoskuldsson),:18,Astrid,:2,:-1,:-1,:Eyrbyggja
417,"Ástríðr Hrútsdóttir, Herjólfssonar, ",Ástríðr Hrútsdóttir,,,,,,,,
418,"Ástríðr mannvitsbrekka Móðólfsdóttir, fyrri kona Þóris Ketilssonar, ",Ástríðr mannvitsbrekka Móðólfsdóttir,,,,,,,,
419,"Ástríðr Óláfsdóttir, drottning Óláfs konungs ins helga, ",Ástríðr Óláfsdóttir,,,,,,,,
420,"Ástríðr slækidrengr Bragadóttir skálds, ",Ástríðr slækidrengr Bragadóttir skálds,,,,,,,,
421,"Ástríðr Vigfúsdóttir hersis, kona Eyjólfs Ingjaldssonar, ",Ástríðr Vigfúsdóttir hersis,,,,,,,,
422,"Ástríðr Þórarinsdóttir, kona Árna Þorgautssonar, ",Ástríðr Þórarinsdóttir,,,,,,,,
423,"Ástríðr Þorbjarnardóttir, kona Steingríms á Kroppi, ",Ástríðr Þorbjarnardóttir,,,,,,,,
424,"Ástríðr Þorgeirsdóttir, kona Arnmóðs Heðinssonar, ",Ástríðr Þorgeirsdóttir,,,,,,,,
425,"Ástríðr Þorvaldsdóttir holbarka, ",Ástríðr Þorvaldsdóttir holbarka,,,,,,,,
426,"Ástríðr, kona Bárðar Höskuldssonar, ",Ástríðr,65,Astrid (wife of Bard Hoskuldsson),:487,Astrid,:0,:25,:318,:Laxdoela
427,"Ásu-Þórðr, austfirzkr maðr, ",Ásu-Þórðr,,,,,,,,
428,"Ásvaldr Göngu-Hrólfsson, ",Ásvaldr Göngu-Hrólfsson,,,,,,,,
429,"Ásvaldr Oxna-Þorisson, ",Ásvaldr Oxna-Þorisson,,,,,,,,
430,"Ásvaldr Úlfsson, Öxna-Þórissonar (Göngu-Hrólfsson, Öxna-Þórisson; Eyvaldr, Ósvaldr), ",Ásvaldr Úlfsson,,,,,,,,
431,"Ásvarðr, verkstjóri Dala-Guðbrands, ",Ásvarðr,,,,,,,,
432,"Ásvör Brynjólfsdóttir ins gamla (Áslaug), kona Þóris Atlasonar, ",Ásvör Brynjólfsdóttir ins gamla (Áslaug),,,,,,,,
433,"Ásvör Herjólfsdóttir, kona Ásröðar á Ketilsstöðum, ",Ásvör Herjólfsdóttir,,,,,,,,
434,"Ásvör Oddbjarnardóttir askasmiðs, ",Ásvör Oddbjarnardóttir askasmiðs,,,,,,,,
435,"Ásvör Ófeigsdóttir grettis Önundarsonar (ekki Einarssonar), fylgikona Hámundar Gunnarssonar á Hlíðarenda, ",Ásvör Ófeigsdóttir grettis Önundarsonar (ekki Einarssonar),,,,,,,,
436,"Ásvör Þórisdóttur, kona Þorgils Þorsteinssonar ins hvíta, ",Ásvör Þórisdóttur,,,,,,,,
437,"Atall, sækonungr, ",Atall,,,,,,,,
438,"Áti, sækonungr, ",Áti,,,,,,,,
439,"Atleyjar-Bárðr, ",Atleyjar-Bárðr,,,,,,,,
440,"Atli Arnviðarson, víkingr, ",Atli Arnviðarson,,,,,,,,
441,"Atli Ásmundarson, á Bjargi, ",Atli Ásmundarson,,,,,,,,
442,"Atli Ásmundarson, frá Þórutóftum, ",Atli Ásmundarson,,,,,,,,
443,"Atli grautr Þórisson (þiðranda), landnámsm. í Fljótsdal (Graut-Atli), ",Atli grautr Þórisson (þiðranda),,,,,,,,
444,"Atli Hallsteinsson, ",Atli Hallsteinsson,,,,,,,,
445,"Atli Hásteinsson (Hallsteinsson), í Traðarholti, ",Atli Hásteinsson (Hallsteinsson),,,,,,,,
446,"Atli Hrútsson, Herjólfssonar, ",Atli Hrútsson,,,,,,,,
447,"Atli illingr, ",Atli illingr,,,,,,,,
448,"Atli inn litli Högnason, Geirþjófssonar, ",Atli inn litli Högnason,,,,,,,,
449,"Atli inn mjóvi Hundólfsson, jarl á Gaulum, ",Atli inn mjóvi Hundólfsson,69,Atli the Slender (Earl at Gaular),:16,"Atli the Slender, Audbjorn's earl",:1,:-1,:-1,:Egil
450,"Atli inn rammi Eilífsson arnar, at Eilífsfelli, ",Atli inn rammi Eilífsson arnar,,,,,,,,
451,"Atli inn rauði Úlfsson, á Miðjanesi, ",Atli inn rauði Úlfsson,71,Atli Ulfsson (the Squinter),:400,Atli,:1,:6,:280,:Laxdoela
452,"Atli inn skammi Þorgeirsson þyrnifótar, ",Atli inn skammi Þorgeirsson þyrnifótar,70,Atli Thorgeirsson the Short,:149,Atli Thorgeirsson the Short,:1,:-1,:-1,:Egil
453,"Atli læknir Höskuldsson, í Selárdal, ",Atli læknir Höskuldsson,,,,,,,,
454,"Atli Ótryggsson, ",Atli Ótryggsson,,,,,,,,
455,"Atli Skíðason ins gamla, ",Atli Skíðason ins gamla,,,,,,,,
456,"Atli Skíðason, víkingr, ",Atli Skíðason,,,,,,,,
457,"Atli Tannason (rangt Ari), ",Atli Tannason (rangt Ari),,,,,,,,
458,"Atli Válason ins sterka, landnm. á Snæfellsnesi, ",Atli Válason ins sterka,,,,,,,,
459,"Atli Þórðarson, ",Atli Þórðarson,,,,,,,,
460,"Atli Þórisson, á Þórisstöðum, ",Atli Þórisson,,,,,,,,
461,"Atli, á Eyri, ",Atli,,,,,,,,
462,"Atli, bóndi á Draflastöðum, ",Atli,,,,,,,,
463,"Atli, bóndi á Grenjum, ",Atli,,,,,,,,
464,"Atli, bóndi á Grund í Bárðardal, ",Atli,,,,,,,,
465,"Atli, er veginn var, ",Atli,,,,,,,,
466,"Atli, heimamaðr Helga Hallvarðssonar, ",Atli,,,,,,,,
467,"Atli, hellismaðr, ",Atli,,,,,,,,
468,"Atli, húskarl á Bergþórshvoli, ",Atli,,,,,,,,
469,"Atli, í Atleyju á Fjölum, ",Atli,,,,,,,,
470,"Atli, í Fljóti, ",Atli,,,,,,,,
471,"Auðbjörg Aiásdóttir, kona Hrómundar ins haka, ",Auðbjörg Aiásdóttir,,,,,,,,
472,"Auðbjörg, á Annmarkastöðum, ",Auðbjörg,75,Audbjorg (sister of Thorgrim Nef),:76,Audbjorg,:0,:18,:524,:Gisla
473,"Auðbjörn, konungr í Firðafylki, ",Auðbjörn,76,Audbjorn (King of Fjordane),:13,King Audbjorn of Fjordane,:1,:-1,:-1,:Egil
474,"Auðbjörn, víkingr í Vígr, ",Auðbjörn,,,,,,,,
475,"Auðgísl Hallfreðarson vandræðaskálds, ",Auðgísl Hallfreðarson vandræðaskálds,,,,,,,,
476,"Auðgísl Þórarinsson, í Langadal, ",Auðgísl Þórarinsson,77,Audgisl Thorarinsson,:651,Audgisl,:1,:67,:400,:Laxdoela
477,"Auðgísl, bóndi á Gautlandi, ",Auðgísl,,,,,,,,
478,"Auðgísl, frændi Þórbergs höggvinkinna, ",Auðgísl,,,,,,,,
479,"Auði, fornkonungr, ",Auði,,,,,,,,
480,"Auðólfr af Jaðri, landnámsm. at Syðri-Bægisá, ",Auðólfr af Jaðri,,,,,,,,
481,"Auðólfr, á Auðólfsstöðum, ",Auðólfr,,,,,,,,
482,"Auðólfr, Austmaðr, ",Auðólfr,,,,,,,,
483,"Auðr Álfsdóttir, ór Dölum, ",Auðr Álfsdóttir,,,,,,,,
484,"Auðr Eyvindardóttir karpa, (Unnr), kona Þorsteins tittlings, ",Auðr Eyvindardóttir karpa,,,,,,,,
485,"Auðr in djúpúðga Ketilsdóttir flatnefs (Unnr), kona Óláfs ins hvíta Írakonungs, síðar landnámskona í Hvammi í Dölum, ",Auðr in djúpúðga Ketilsdóttir flatnefs (Unnr),73,Aud Ketilsdottir the Deep-minded (see also Unn Ketilsdottir the Deep-minded) ,:243,Aud Deep-Minded,:2,:-1,:-1,:Eyrbyggja
