Canonical_ID,Name,Ori_Name,Egil_Saga,People_Of_Vatnsdal,People_Of_Laxardal,Bolli_Bollason_Tale,Hrafnkel_Frey_Godi,Confederates,Gisli_Sursson_Saga,Gunnlaug_Serpent_tongue,Ref_the_S,Vinland_Sagas,Greenlanders,Eirik_Red_Saga,Thorstein_Staff_struck,Halldor_Snorrason_II,Sarcastic_Halli,Thorstein_Shiver,Audun_From_West_Fjords,Story_wise_Icelander
171,Arnfríðr Þorsteinsdóttir,"Arnfríðr Þorsteinsdóttir, kona Digr-Helga, ",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
172,Arngeirr Bersason í Hólmi í Hítardal,"Arngeirr Bersason í Hólmi í Hítardal, ",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
173,Arngeirr inn austræni,"Arngeirr inn austræni, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
174,Arngeirr inn hvassi Þormóðarson ins ramma,"Arngeirr inn hvassi Þormóðarson ins ramma, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
175,Arngeirr Sæbjarnarson goða,"Arngeirr Sæbjarnarson goða, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
176,Arngeirr Spak-Böðvarsson,"Arngeirr Spak-Böðvarsson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
177,Arngeirr,"Arngeirr, bóndi á Steinum, ",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
178,Arngeirr,"Arngeirr, landnámsmaðr á Sléttu, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
179,Arngerðr Ásbrandsdóttir,"Arngerðr Ásbrandsdóttir, Þorbrandssonar, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
180,Arngerðr Þorbjarnardóttir,"Arngerðr Þorbjarnardóttir, kona Þjóðreks Sleitu-Bjarnarsonar, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
181,Arngerðr Þorkelsdóttir,"Arngerðr Þorkelsdóttir, kona Þorkels Torfasonar at Skáney, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
182,Arngerðr,"Arngerðr, kona Þormóðar ins ramma, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
183,Arngrímr goði Helgason,"Arngrímr goði Helgason, í Norðtungu, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
184,Arngrímr Guðmundarson,"Arngrímr Guðmundarson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
185,Arngrímr Helgason bjólu,"Arngrímr Helgason bjólu, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
186,Arngrímr Þorgrímsson,"Arngrímr Þorgrímsson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
187,Arngrímr Þorgrímsson,"Arngrímr Þorgrímsson, í Möðrufelli, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
188,Arngrímr Þorsteinsson,"Arngrímr Þorsteinsson, á Framnesi, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
189,Arngrímr,"Arngrímr, fóstri Auðólfs á Auðólfsstöðum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
191,Arngunnr Hámundardóttir (Arnguðr),"Arngunnr Hámundardóttir (Arnguðr), kona Hróars Tungugoða,",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
192,Arngunnr Þorsteinsdóttir drangakarls,"Arngunnr Þorsteinsdóttir drangakarls, kona Sigmundar kleykis, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
193,Arnhaldr Sæmundarson ins suðreyska (Arnaldr Arnhallr),"Arnhaldr Sæmundarson ins suðreyska (Arnaldr, Arnhallr), ",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
194,Arnhaldr,"Arnhaldr, bróðir Sæmundar ins suðreyska, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
195,Arnhallr Sæmundarson,"Arnhallr Sæmundarson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
196,Arnheiðr Asbjarnardóttir jarls,"Arnheiðr Asbjarnardóttir jarls, kona Ketils á Arnheiðarstöðum, ",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
197,Arnheiðr Helgadóttir,"Arnheiðr Helgadóttir, kona Björgólfs jarls, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
198,Arnhöfði víkingr,"Arnhöfði víkingr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
199,Arni Ármóðsson,"Arni Ármóðsson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
200,Arni Árnason,"Arni Árnason, norskr höfðingi, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
201,Arni fjöruskeifr (Fjöruskeifr),"Arni fjöruskeifr (Fjöruskeifr), ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
202,Arni Kolsson,"Arni Kolsson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
203,Arni Skeggjason (Sigurðr),"Arni Skeggjason (Sigurðr), á Flyðrunesi, ",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
204,Arni Torfuson (eða Torfason),"Arni Torfuson (eða Torfason), ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
205,Arni Víga-Gunnarsson,"Arni Víga-Gunnarsson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
206,Arni Þórðarson hirðstjóri,"Arni Þórðarson hirðstjóri, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
207,Arni Þorgautsson,"Arni Þorgautsson, at Hávafelli, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
208,Arni Þorláksson,"Arni Þorláksson, byskup í Skálaholti (Staða-Árni), ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
209,Arni,"Arni, fylgdarmaðr Steinólfs ins lága, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
210,Arnis ábóti Bjarnarson ins enska,"Arnis ábóti Bjarnarson ins enska, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
211,Arnkatla Þórðardóttir,"Arnkatla Þórðardóttir, Ingunnarsonar, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
212,Arnkatla Þorsteinsdóttir vífils,"Arnkatla Þorsteinsdóttir vífils, kona Surts Ásbjarnarsonar í Kirkjubæ, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
213,Arnkell goði Þórólfsson,"Arnkell goði Þórólfsson, á Bólstað, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
214,Arnlaugr,"Arnlaugr, landnm. á Grænlandi, ",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
215,Arnleif Illugadóttir ins ramma,"Arnleif Illugadóttir ins ramma, kona Kolls Þórðarsonar blígs, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
216,Arnleif in katneska,"Arnleif in katneska, kona Þórólfs viligísls, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
217,Arnleif Þórðardóttir gellis,"Arnleif Þórðardóttir gellis, kona Ásláks í Langadal, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
218,Arnleif Þórðardóttir,"Arnleif Þórðardóttir, frá Höfða, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
219,Arnljótr gellini,"Arnljótr gellini, stígamaðr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
220,Arnljótr inn auðgi Gautason,"Arnljótr inn auðgi Gautason, at Miðfelli, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
221,Arnljótr sterki,"Arnljótr sterki, jarl í Svíþjóð, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
222,Arnljótr sýslumaðr,"Arnljótr sýslumaðr, í Suðreyjum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
223,Arnljótr Þóroddsson hjálms,"Arnljótr Þóroddsson hjálms, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
224,Arnmóðr Heðinsson ins milda,"Arnmóðr Heðinsson ins milda, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
225,Arnmóðr inn skjálgi Þorkelsson vingnis,"Arnmóðr inn skjálgi Þorkelsson vingnis, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
226,Arnmóðr jarl Nereiðsson jarls ins gamla,"Arnmóðr jarl Nereiðsson jarls ins gamla, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
227,Arnoddr Óláfsson bekks,"Arnoddr Óláfsson bekks, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
228,Arnoddr Sleitu-Bjarnarson,"Arnoddr Sleitu-Bjarnarson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
229,Arnoddr,"Arnoddr, heimamaðr á Eiðum, ",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
230,Arnóra Einarsdóttir,"Arnóra Einarsdóttir, frá Laugarbrekku (ekki Lón-Einars), kona Þorgeirs Vífilssonar, ",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
231,Arnóra Gunnbjarnardóttir,"Arnóra Gunnbjarnardóttir, kona Kolbeins Þórðarsonar, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
232,Arnóra Steinsdóttir,"Arnóra Steinsdóttir, Þorfinnssonar, kona Þorgeirs Þórhaddssonar í Hítardal, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
233,Arnóra Þórðardóttir gellis,"Arnóra Þórðardóttir gellis, kona Þorgests Steinssonar, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
234,Arnóra Þorgeirsdóttir ins óða,"Arnóra Þorgeirsdóttir ins óða, kona Brúna ins hvíta, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
235,Arnóra Þorsteinsdóttir tjaldstæðings,"Arnóra Þorsteinsdóttir tjaldstæðings, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
236,Arnórr Arndísarson,"Arnórr Arndísarson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
237,Arnórr Birnuson,"Arnórr Birnuson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
238,Arnórr Herlaugsson,"Arnórr Herlaugsson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
239,Arnórr Hrútsson,"Arnórr Hrútsson, Herjólfssonar, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
240,Arnórr hýnefr Þóroddsson,"Arnórr hýnefr Þóroddsson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
241,Arnórr inn góði Steinólfsson Rauðæingr (rauðkinnr),"Arnórr inn góði Steinólfsson Rauðæingr (rauðkinnr), ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
242,Arnórr jarlaskáld Þórðarson,"Arnórr jarlaskáld Þórðarson, ",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
243,Arnórr kerlingarnef Bjarnarson,"Arnórr kerlingarnef Bjarnarson, á Miklabæ í Óslandshlíð, ",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
244,Arnórr Nafar-Helgason (Aron),"Arnórr Nafar-Helgason (Aron), ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
245,Arnórr Örnólfsson,"Arnórr Örnólfsson, í Forsárskógum, ",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
246,Arnórr Skefilsson,"Arnórr Skefilsson, í Gönguskarði, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
247,Arnórr Þorbjarnarson öxnamegins,"Arnórr Þorbjarnarson öxnamegins, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
248,Arnórr Þorgrímsson,"Arnórr Þorgrímsson, í Reykjahlið, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
249,Arnórr Þórisson,"Arnórr Þórisson, Helgasonar, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
250,Arnórr Þorkelsson kröflu,"Arnórr Þorkelsson kröflu, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
